property_type,sector,price,bedRoom,bathroom,balcony,facing,agePossession,Built_up_area,servant room,store room,furnishing_type,facilities,floor_category
flat,sector 56,1.59,1.0,3,4,North,Old Property,1900.0,No,No,semifurnished,standard,Mid Floor
flat,sector 56,1.99,1.0,4,4,East,Old Property,2000.0,No,No,semifurnished,premium,Mid Floor
flat,sector 56,1.54,0.0,3,2,South,Old Property,1920.0,Yes,No,semifurnished,premium,Mid Floor
flat,sector 56,1.39,0.0,2,3,South,Old Property,1750.0,Yes,No,semifurnished,premium,Mid Floor
flat,sector 56,1.74,2.0,3,4,South,Old Property,2400.0,Yes,No,semifurnished,premium,Low Floor
flat,sector 102,1.28,0.0,2,3,East,Relatively New,1100.0,No,No,unfurnished,standard,Mid Floor
flat,sector 109,1.72,0.0,4,4,South-West,Relatively New,1797.0,Yes,No,semifurnished,luxury,Mid Floor
flat,sector 109,1.5,0.0,3,4,North-East,Relatively New,1466.0,No,No,unfurnished,luxury,Mid Floor
flat,sector 102,1.41,2.0,2,3,North-East,Relatively New,1238.0,No,No,unfurnished,standard,Low Floor
flat,sector 109,1.5,1.0,4,4,North-West,Relatively New,1797.0,Yes,No,semifurnished,standard,Mid Floor
flat,sector 109,1.45,1.0,4,4,North-West,Relatively New,1797.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 85,2.13,2.0,4,3,North,Relatively New,2600.0,No,No,unfurnished,standard,Low Floor
flat,sector 85,2.0,0.0,4,3,North,Relatively New,2300.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 85,2.1,1.0,4,3,North,Relatively New,2600.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 85,2.13,1.0,4,3,North,Relatively New,2600.0,No,No,unfurnished,standard,Mid Floor
flat,sector 85,1.25,0.0,2,3,South-East,Relatively New,1730.0,No,No,unfurnished,standard,Mid Floor
flat,sector 83,1.19,0.0,2,3,South-East,Relatively New,1630.0,No,No,unfurnished,standard,Mid Floor
flat,sector 85,1.17,0.0,2,3,East,Relatively New,1660.0,No,No,unfurnished,standard,High Floor
flat,sector 85,2.09,0.0,4,3,South-East,Relatively New,2600.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 85,2.17,1.0,4,3,North,Relatively New,2600.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 85,2.14,1.0,4,3,North,Relatively New,2300.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 85,2.1,2.0,4,3,North-West,Relatively New,2600.0,No,No,unfurnished,standard,Low Floor
flat,sector 85,1.98,0.0,4,3,West,Relatively New,2300.0,No,No,unfurnished,standard,Mid Floor
flat,sector 85,1.24,0.0,2,3,West,Relatively New,1730.0,No,No,unfurnished,standard,Mid Floor
flat,sector 85,1.18,0.0,2,3,West,Relatively New,1630.0,No,No,unfurnished,standard,Mid Floor
flat,sector 85,1.2,0.0,2,3,North-East,Relatively New,1660.0,No,No,unfurnished,standard,High Floor
flat,sector 85,1.19,0.0,2,3,West,Relatively New,1670.0,No,No,unfurnished,standard,High Floor
flat,sector 49,2.09,3.0,3,3,South,Relatively New,1634.0,No,No,unfurnished,standard,Low Floor
flat,sector 49,2.45,3.0,3,3,North-East,Relatively New,1865.0,No,No,unfurnished,standard,Low Floor
flat,sector 49,2.23,0.0,3,3,North,Relatively New,1840.0,No,No,unfurnished,standard,High Floor
flat,sector 49,4.21,0.0,6,4,South-East,Relatively New,3219.0,Yes,No,unfurnished,standard,High Floor
flat,sector 49,4.16,0.0,4,4,East,Relatively New,3219.0,Yes,No,unfurnished,standard,High Floor
flat,sector 49,4.52,0.0,5,4,West,Moderately Old,3724.0,Yes,No,unfurnished,standard,High Floor
flat,sector 79,0.95,0.0,2,3,East,Relatively New,1611.0,No,No,unfurnished,luxury,Mid Floor
flat,sector 66,1.5,2.0,3,3,South,Relatively New,1330.0,Yes,No,semifurnished,premium,Low Floor
flat,sector 59,5.0,0.0,4,4,North-West,Relatively New,4254.0,Yes,Yes,unfurnished,luxury,High Floor
flat,sector 72,4.0,0.0,5,4,West,Relatively New,2700.0,Yes,No,unfurnished,luxury,High Floor
flat,sector 93,0.36,0.0,2,2,North,Relatively New,604.0,No,No,unfurnished,standard,Mid Floor
flat,sector 81,4.7,0.0,4,4,North,Relatively New,6268.0,Yes,No,unfurnished,luxury,High Floor
flat,sector 81,0.95,1.0,2,2,North-East,Relatively New,1112.0,No,No,unfurnished,premium,Low Floor
flat,sector 93,0.38,0.0,2,2,North,Relatively New,661.0,No,No,unfurnished,basic,Mid Floor
flat,sector 83,1.1,0.0,3,3,North,Relatively New,1570.0,Yes,No,unfurnished,standard,High Floor
flat,sector 92,1.55,0.0,4,3,South,Relatively New,1805.0,Yes,No,semifurnished,standard,High Floor
flat,sector 92,1.55,0.0,3,3,East,Relatively New,1792.0,Yes,No,semifurnished,standard,High Floor
flat,sector 92,2.0,0.0,5,4,North,Relatively New,2453.0,Yes,No,unfurnished,standard,High Floor
flat,sector 81,2.3,0.0,4,4,East,Relatively New,1825.0,Yes,No,unfurnished,premium,High Floor
flat,sector 85,2.1,0.0,5,4,East,Relatively New,2545.0,No,No,unfurnished,premium,Mid Floor
flat,sector 83,1.3,0.0,3,1,North-West,Relatively New,2588.0,No,No,unfurnished,premium,Mid Floor
flat,sector 81,0.4,0.0,2,1,South,Relatively New,586.0,No,No,unfurnished,basic,High Floor
flat,sector 72,3.3,0.0,4,4,North,New Property,2185.0,Yes,No,semifurnished,luxury,High Floor
flat,sector 70,1.1,2.0,2,2,West,New Property,1026.0,No,No,unfurnished,standard,Low Floor
flat,sector 85,1.2,0.0,2,4,East,Relatively New,1491.0,No,Yes,semifurnished,luxury,Mid Floor
flat,sector 85,2.15,1.0,5,4,South,Relatively New,2366.0,Yes,No,semifurnished,luxury,Mid Floor
flat,sector 85,2.0,1.0,4,3,West,Relatively New,2026.0,Yes,No,semifurnished,luxury,Mid Floor
flat,sector 85,2.1,0.0,4,4,North,Relatively New,2026.0,Yes,No,semifurnished,luxury,Mid Floor
flat,sector 85,1.2,1.0,2,4,West,Relatively New,1380.0,No,Yes,semifurnished,luxury,Low Floor
flat,sector 85,1.3,0.0,2,4,East,Relatively New,1406.0,No,Yes,semifurnished,luxury,High Floor
flat,sector 85,1.3,0.0,2,4,East,Relatively New,1491.0,No,Yes,semifurnished,luxury,Mid Floor
flat,sector 85,1.2,0.0,2,4,East,Relatively New,1380.0,No,Yes,semifurnished,luxury,High Floor
flat,sector 85,1.1,1.0,2,4,South-East,Relatively New,1464.0,No,Yes,semifurnished,luxury,Mid Floor
flat,sector 85,1.25,0.0,2,4,East,Relatively New,1426.0,No,Yes,semifurnished,luxury,High Floor
flat,sector 85,1.15,0.0,2,4,East,Relatively New,1380.0,No,Yes,semifurnished,luxury,High Floor
flat,sector 70,1.75,0.0,4,4,North-East,Relatively New,1706.0,No,No,semifurnished,standard,High Floor
flat,sector 70,1.65,0.0,5,3,North-East,Relatively New,1527.0,Yes,No,unfurnished,luxury,Mid Floor
flat,sector 104,2.55,1.0,4,4,East,Relatively New,2303.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 72,3.9,0.0,4,4,East,Relatively New,2509.0,Yes,No,unfurnished,standard,High Floor
flat,sector 68,1.08,2.0,2,3,West,Relatively New,1130.0,No,No,semifurnished,luxury,Low Floor
flat,sector 68,1.8,0.0,3,4,North-East,Relatively New,1845.0,No,No,semifurnished,luxury,High Floor
flat,sector 68,1.13,0.0,2,3,West,Relatively New,1130.0,No,No,semifurnished,luxury,Mid Floor
flat,sector 68,1.78,0.0,3,4,South,Relatively New,1845.0,No,No,semifurnished,luxury,High Floor
flat,sector 68,1.1,2.0,2,3,North-East,Relatively New,1150.0,No,No,semifurnished,luxury,Low Floor
flat,sector 70,2.5,0.0,3,4,North-East,Relatively New,1723.0,No,No,semifurnished,luxury,High Floor
flat,sector 85,1.84,0.0,4,3,South-East,Relatively New,2026.0,No,No,semifurnished,luxury,Mid Floor
flat,sector 85,1.18,0.0,3,3,North,Relatively New,1420.0,No,No,semifurnished,luxury,High Floor
flat,sector 70,1.63,1.0,3,3,East,New Property,1527.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 102,2.5,1.0,5,4,South,Relatively New,2894.0,Yes,No,unfurnished,premium,Mid Floor
flat,sector 107,1.45,0.0,4,4,South,Relatively New,1900.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 108,1.2,0.0,3,4,South,Relatively New,1275.53,No,No,unfurnished,premium,Mid Floor
flat,sector 108,1.6,1.0,4,4,South,Relatively New,1500.29,Yes,No,unfurnished,standard,Mid Floor
flat,sector 67,0.62,1.0,2,2,South,Relatively New,581.0,No,No,unfurnished,premium,Low Floor
flat,sector 67,0.55,1.0,2,2,South-West,Relatively New,581.0,No,No,unfurnished,premium,Mid Floor
flat,sector 60,2.85,1.0,4,4,South,Relatively New,2045.0,Yes,No,semifurnished,luxury,Mid Floor
flat,sector 85,1.31,0.0,2,2,West,Relatively New,1822.0,Yes,No,unfurnished,premium,Mid Floor
flat,sector 85,2.2,1.0,5,4,West,Relatively New,2390.0,Yes,No,unfurnished,luxury,Mid Floor
flat,sector 112,3.0,2.0,3,2,North,Relatively New,2600.0,No,No,semifurnished,standard,Low Floor
flat,sector 86,1.3,0.0,3,3,South,Relatively New,1715.0,Yes,No,unfurnished,standard,High Floor
flat,sector 102,1.95,0.0,4,3,South,Relatively New,2334.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 108,0.9,1.0,3,3,South,Relatively New,978.23,Yes,No,unfurnished,premium,Low Floor
flat,sector 107,1.2,0.0,3,3,South,Relatively New,1750.0,No,No,unfurnished,standard,Mid Floor
flat,sector 107,0.36,0.0,2,1,South,Relatively New,496.0,No,No,unfurnished,basic,Mid Floor
flat,sector 107,0.37,0.0,2,1,South,Relatively New,496.0,No,No,unfurnished,standard,Mid Floor
flat,sector 107,0.5,1.0,2,2,South,Relatively New,850.0,No,No,unfurnished,standard,Mid Floor
flat,sector 43,8.44,0.0,5,3,North-East,Moderately Old,5000.0,Yes,No,semifurnished,premium,Mid Floor
flat,sector 82,1.12,0.0,3,2,North-East,Relatively New,1588.0,No,No,semifurnished,standard,High Floor
flat,sector 82,1.12,0.0,4,2,North-West,Relatively New,1500.0,Yes,No,unfurnished,luxury,Mid Floor
flat,sector 81,0.39,0.0,2,2,South-West,Relatively New,667.0,No,No,unfurnished,standard,Mid Floor
flat,sector 81,0.38,0.0,1,2,South-West,Relatively New,444.0,No,No,unfurnished,standard,Mid Floor
flat,sector 70,1.65,0.0,3,2,North-West,Relatively New,2166.0,No,No,unfurnished,premium,Mid Floor
flat,sector 70,1.15,0.0,2,2,South-West,Relatively New,1500.0,No,No,unfurnished,premium,Mid Floor
flat,sector 60,2.15,0.0,3,2,East,Relatively New,1250.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 70,2.1,1.0,5,4,West,Moderately Old,2114.0,Yes,No,semifurnished,premium,Mid Floor
flat,sector 70,2.0,1.0,5,4,East,Moderately Old,2114.0,Yes,No,semifurnished,premium,Mid Floor
flat,sector 49,1.9,0.0,3,3,North-West,Moderately Old,2005.0,Yes,No,semifurnished,premium,Mid Floor
flat,sector 54,1.59,1.0,3,4,North,Moderately Old,2250.0,No,No,unfurnished,premium,Mid Floor
flat,sector 56,1.45,2.0,3,4,North,Moderately Old,1720.0,No,No,unfurnished,premium,Low Floor
flat,sector 56,1.39,1.0,3,3,North,Moderately Old,1738.0,No,No,unfurnished,luxury,Mid Floor
flat,sector 53,5.0,0.0,4,4,North-East,Relatively New,2500.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 56,1.65,1.0,3,4,North,Moderately Old,2131.0,No,No,unfurnished,luxury,Mid Floor
flat,sector 67,1.6,1.0,3,2,North,New Property,1346.0,No,Yes,unfurnished,luxury,Mid Floor
flat,sector 56,1.38,1.0,3,3,North,Moderately Old,1910.0,No,No,unfurnished,luxury,Mid Floor
flat,sector 67,1.8,1.0,3,2,North,New Property,1551.0,No,Yes,unfurnished,luxury,Mid Floor
flat,sector 67,1.62,1.0,3,2,North,New Property,1346.0,No,Yes,unfurnished,luxury,Mid Floor
flat,sector 56,1.5,1.0,5,4,South-East,Moderately Old,2250.0,No,No,unfurnished,premium,Mid Floor
flat,sector 67,1.85,1.0,4,3,East,New Property,1941.0,No,Yes,unfurnished,luxury,Mid Floor
flat,sector 67,1.8,0.0,3,3,North,New Property,1551.0,Yes,Yes,unfurnished,luxury,Mid Floor
flat,sector 37,1.8,0.0,3,3,North,Relatively New,1983.0,No,No,unfurnished,premium,High Floor
flat,sector 70,1.62,0.0,3,3,North,Relatively New,1527.0,Yes,No,unfurnished,premium,Mid Floor
flat,sector 37,1.78,0.0,3,3,East,Relatively New,1983.0,Yes,No,unfurnished,premium,Mid Floor
flat,sector 37,1.55,0.0,3,4,South,Relatively New,1639.0,No,No,unfurnished,premium,High Floor
flat,sector 43,2.5,2.0,4,4,South,Relatively New,2398.0,No,No,semifurnished,premium,Low Floor
flat,sector 47,2.15,0.0,4,4,East,Moderately Old,1950.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 112,5.6,0.0,6,4,North-East,Moderately Old,3662.34,Yes,No,semifurnished,luxury,High Floor
flat,sector 77,1.25,1.0,4,3,North,Relatively New,1310.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 77,1.1,0.0,4,4,North,Relatively New,1829.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 28,6.0,0.0,3,2,South-East,Moderately Old,2983.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 28,7.0,0.0,3,2,North,Moderately Old,2488.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 50,8.5,0.0,4,3,South-East,Moderately Old,11110.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 50,6.0,1.0,3,3,South-East,Moderately Old,3982.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 50,8.0,1.0,3,3,South-East,Moderately Old,9999.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 72,3.5,0.0,5,4,East,Relatively New,2625.0,Yes,No,unfurnished,standard,High Floor
flat,sector 72,4.0,1.0,5,2,South-East,Moderately Old,2629.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 65,7.0,0.0,3,2,North,Moderately Old,4277.0,No,Yes,unfurnished,standard,High Floor
flat,sector 65,13.2,0.0,4,3,North,Moderately Old,12221.0,Yes,No,unfurnished,standard,High Floor
flat,sector 112,6.5,0.0,5,3,South,Relatively New,4800.0,No,No,unfurnished,standard,High Floor
flat,sector 72,3.4,0.0,4,4,North-East,Moderately Old,2185.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 70,2.6,0.0,2,2,North-East,Moderately Old,2405.0,Yes,No,unfurnished,standard,High Floor
flat,sector 72,3.5,0.0,5,4,West,Relatively New,2625.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 95,0.72,1.0,3,2,East,Relatively New,1800.0,No,No,unfurnished,basic,Mid Floor
flat,sector 112,3.65,1.0,5,2,South-West,Relatively New,2800.0,Yes,No,unfurnished,premium,Mid Floor
flat,sector 95,0.28,0.0,2,2,North-West,New Property,694.0,No,No,unfurnished,basic,Mid Floor
flat,sector 50,2.92,0.0,3,3,North,Moderately Old,2600.0,Yes,No,semifurnished,luxury,Mid Floor
flat,sector 50,1.82,0.0,3,4,East,Moderately Old,1830.0,No,No,semifurnished,luxury,High Floor
flat,sector 68,1.02,0.0,2,2,North-East,Relatively New,1250.0,No,No,semifurnished,standard,High Floor
flat,sector 90,0.65,1.0,2,3,North,Relatively New,1222.0,No,No,unfurnished,premium,Mid Floor
flat,sector 92,0.39,0.0,3,4,North,Relatively New,713.0,No,No,unfurnished,premium,Mid Floor
flat,sector 90,1.15,0.0,3,4,North-West,Relatively New,1645.0,No,No,semifurnished,luxury,High Floor
flat,sector 65,1.42,0.0,2,2,North-East,Relatively New,1010.0,No,No,semifurnished,luxury,Mid Floor
flat,sector 49,2.35,0.0,3,3,West,Relatively New,2030.0,No,No,unfurnished,standard,High Floor
flat,sector 49,2.38,3.0,4,3,West,Relatively New,2061.0,No,No,unfurnished,standard,Low Floor
flat,sector 90,1.15,0.0,3,4,North-West,Relatively New,1747.0,Yes,No,unfurnished,premium,Mid Floor
flat,sector 90,1.6,0.0,4,4,West,Relatively New,2139.0,Yes,No,unfurnished,premium,Mid Floor
flat,sector 86,1.28,0.0,4,4,West,Moderately Old,1740.0,Yes,No,unfurnished,premium,High Floor
flat,sector 90,1.75,0.0,4,4,South,Relatively New,2468.0,Yes,No,unfurnished,premium,High Floor
flat,sector 91,1.75,0.0,4,4,South,Relatively New,2139.0,Yes,No,unfurnished,premium,Mid Floor
flat,sector 111,2.65,0.0,4,4,South-East,Relatively New,2005.0,Yes,Yes,semifurnished,standard,High Floor
flat,sector 109,2.22,0.0,4,3,East,Relatively New,1860.0,Yes,Yes,semifurnished,standard,High Floor
flat,sector 104,1.85,0.0,4,4,East,Relatively New,2072.0,Yes,Yes,semifurnished,premium,High Floor
flat,sector 108,0.98,0.0,3,3,South-East,Relatively New,978.223232,Yes,Yes,semifurnished,standard,High Floor
flat,sector 103,2.45,0.0,4,3,East,Relatively New,2602.0,Yes,Yes,unfurnished,standard,High Floor
flat,sector 103,1.34,0.0,3,4,East,Relatively New,1725.0,Yes,Yes,semifurnished,standard,High Floor
flat,sector 102,1.92,0.0,3,3,North-East,Relatively New,2222.0,Yes,Yes,semifurnished,premium,High Floor
flat,sector 102,1.9,0.0,3,4,North-East,Relatively New,2099.0,No,Yes,semifurnished,basic,Mid Floor
flat,sector 102,4.55,0.0,4,4,North-East,Relatively New,4630.0,No,No,semifurnished,standard,High Floor
flat,sector 102,1.54,0.0,3,3,North-East,Relatively New,1315.0,Yes,No,unfurnished,standard,High Floor
flat,sector 86,1.55,0.0,4,4,North-East,Moderately Old,2038.0,Yes,No,semifurnished,premium,High Floor
flat,sector 108,1.68,1.0,3,4,East,Relatively New,1338.29,Yes,No,semifurnished,premium,Mid Floor
flat,sector 70,2.3,1.0,3,3,North-East,Relatively New,1946.0,No,Yes,semifurnished,luxury,Mid Floor
flat,sector 70,0.97,3.0,3,4,West,Relatively New,1339.0,No,No,unfurnished,luxury,Low Floor
flat,sector 90,1.9,1.0,4,4,North-West,Relatively New,2468.0,Yes,No,unfurnished,premium,Mid Floor
flat,sector 90,1.55,4.0,4,4,South-East,Relatively New,2139.0,Yes,No,unfurnished,premium,Low Floor
flat,sector 90,1.13,0.0,3,4,North,Relatively New,1566.0,No,No,unfurnished,standard,Mid Floor
flat,sector 90,0.85,1.0,4,3,South-East,Relatively New,1679.0,Yes,Yes,unfurnished,premium,Mid Floor
flat,sector 49,2.64,2.0,4,4,East,Moderately Old,2252.0,Yes,No,semifurnished,luxury,Low Floor
flat,sector 49,2.1,0.0,3,3,South,Moderately Old,1604.25,No,No,semifurnished,luxury,Mid Floor
flat,sector 102,1.4,2.0,2,3,North,Relatively New,1286.0,No,No,unfurnished,premium,Low Floor
flat,sector 102,1.45,0.0,3,2,South-West,Relatively New,1493.0,Yes,No,semifurnished,luxury,Mid Floor
flat,sector 90,1.2,0.0,3,4,North-West,Moderately Old,2144.0,Yes,No,unfurnished,standard,Mid Floor
flat,sector 106,0.39,0.0,1,1,East,Relatively New,567.0,No,No,unfurnished,premium,Mid Floor
flat,sector 71,1.25,0.0,4,2,East,Relatively New,1577.0,Yes,No,semifurnished,luxury,Mid Floor
flat,sector 104,1.59,0.0,2,2,South,Relatively New,1403.0,No,No,unfurnished,premium,High Floor
flat,sector 111,5.25,1.0,6,4,East,Relatively New,4072.0,Yes,No,unfurnished,luxury,Mid Floor
flat,sector 111,3.4,0.0,5,4,East,Relatively New,2670.0,Yes,No,unfurnished,premium,High Floor
flat,sector 112,3.29,2.0,3,4,South,Relatively New,2225.56,Yes,No,unfurnished,luxury,Low Floor
flat,sector 104,2.49,0.0,3,4,South,Relatively New,2217.0,Yes,No,unfurnished,premium,High Floor
flat,sector 102,1.75,0.0,4,4,South,Relatively New,1748.0,Yes,No,unfurnished,luxury,High Floor
flat,sector 108,2.29,0.0,5,4,South,Relatively New,2779.0,Yes,No,unfurnished,premium,Mid Floor
flat,sector 102,2.15,0.0,4,4,South,Relatively New,1945.0,Yes,No,unfurnished,luxury,High Floor
flat,sector 82,0.89,0.0,2,2,East,Relatively New,1202.0,No,No,semifurnished,luxury,High Floor
flat,sector 50,2.65,1.0,3,4,South-East,Moderately Old,2491.0,Yes,No,unfurnished,luxury,Mid Floor
flat,sector 82,0.86,0.0,2,2,East,Relatively New,1294.0,No,No,semifurnished,luxury,High Floor
flat,sector 79,1.35,0.0,3,2,South-West,Relatively New,1362.0,No,No,unfurnished,premium,Mid Floor
flat,sector 79,1.69,0.0,3,2,South,Relatively New,1795.0,No,No,unfurnished,premium,Mid Floor
flat,sector 104,2.65,0.0,4,4,East,Relatively New,2897.0,Yes,No,unfurnished,basic,High Floor
flat,sector 104,1.75,0.0,4,4,North-West,Relatively New,2036.0,Yes,No,semifurnished,basic,High Floor
flat,sector 107,1.3,0.0,3,3,East,Relatively New,1547.0,No,No,unfurnished,premium,Mid Floor
flat,sector 102,1.75,0.0,3,3,West,Relatively New,1465.0,Yes,No,semifurnished,standard,Mid Floor
flat,sector 90,1.25,1.0,3,4,North,Relatively New,1929.0,Yes,No,unfurnished,luxury,Mid Floor
flat,sector 79,1.2,0.0,3,4,East,Relatively New,1154.0,No,No,semifurnished,luxury,High Floor
flat,sector 79,1.5,0.0,4,4,South,Relatively New,1416.0,Yes,No,semifurnished,luxury,High Floor
flat,sector 69,2.05,4.0,4,2,North-West,Relatively New,1889.0,No,No,unfurnished,luxury,Low Floor
flat,sector 69,1.95,4.0,4,2,West,Relatively New,1819.0,No,No,unfurnished,luxury,Low Floor
flat,sector 69,1.19,2.0,3,1,West,Relatively New,1500.0,No,No,unfurnished,luxury,Low Floor
flat,sector 69,1.4,0.0,3,1,North-West,Relatively New,1392.0,No,No,semifurnished,luxury,High Floor
flat,sector 69,1.75,3.0,4,2,East,Relatively New,2055.0,No,No,semifurnished,luxury,Low Floor
flat,sector 69,1.36,0.0,3,1,West,Relatively New,1291.0,No,No,unfurnished,premium,High Floor
flat,sector 69,1.51,3.0,3,2,West,Relatively New,1325.0,No,No,unfurnished,luxury,Low Floor
flat,sector 81,2.91,1.0,5,2,North-East,Relatively New,3017.0,Yes,No,semifurnished,premium,Mid Floor
flat,sector 81,1.1,1.0,2,4,East,Relatively New,1319.0,No,No,unfurnished,luxury,Mid Floor
flat,sector 84,0.85,0.0,3,4,North,Relatively New,1561.0,No,No,unfurnished,standard,Mid Floor
flat,sector 86,0.41,1.0,2,1,West,Relatively New,668.0,No,No,unfurnished,standard,Mid Floor
flat,sector 84,0.37,0.0,2,1,North-West,Relatively New,532.0,No,No,unfurnished,premium,Mid Floor
flat,sector 84,0.88,0.0,3,3,East,Relatively New,1652.0,No,No,unfurnished,standard,High Floor
flat,sector 84,0.9,0.0,3,3,East,Relatively New,1833.0,Yes,No,unfurnished,standard,High Floor
flat,sector 69,1.43,3.0,3,2,South-West,Relatively New,1305.0,No,No,unfurnished,premium,Low Floor
flat,sector 69,1.38,0.0,3,1,West,Relatively New,1709.0,No,No,unfurnished,luxury,High Floor
flat,sector 69,2.0,4.0,4,2,South-East,Relatively New,1889.0,No,No,unfurnished,luxury,Low Floor
flat,sector 69,1.55,2.0,3,2,East,Relatively New,1455.0,No,No,semifurnished,premium,Low Floor
flat,sector 69,1.46,3.0,3,2,North-East,Relatively New,1428.0,No,No,semifurnished,luxury,Low Floor
flat,sector 69,1.68,3.0,3,2,West,Relatively New,1510.0,No,No,unfurnished,luxury,Low Floor
flat,sector 69,1.2,2.0,3,1,North-West,Relatively New,1222.0,No,No,unfurnished,luxury,Low Floor
